City,Name,Language,Time,Type,Price,Capacity,Booked
Sabbavaram,StblCineWorldSheelanagarVizag,Telugu,10:00,Club,145₹,207,0
Sabbavaram,StblCineWorldSheelanagarVizag,Telugu,10:00,Executive,100₹,207,0
Aushapur,AmbCinemasGachibowli,Telugu,10:10,Platinum,300₹,52,29
Sabbavaram,SukanyaComplexVizag,Telugu,10:30,Balcony,145₹,259,103
Sabbavaram,SukanyaComplexVizag,Telugu,10:30,FirstClass,100₹,124,0
Sabbavaram,SukanyaComplexVizag,Telugu,10:30,SecondClass,100₹,96,96
Mangalagiri,VijayaDeluxeMangalagiri,Telugu,10:40,PremiumSofa,67₹,80,2
Mangalagiri,VijayaDeluxeMangalagiri,Telugu,10:40,PremiumBalcony,67₹,168,0
Mangalagiri,VijayaDeluxeMangalagiri,Telugu,10:40,PremiumFirstClass,67₹,190,0
Sabbavaram,RajaCinemaxKothavalasa,Telugu,10:45,BoxA,100₹,24,0
Sabbavaram,RajaCinemaxKothavalasa,Telugu,10:45,BoxB,100₹,23,0
Sabbavaram,RajaCinemaxKothavalasa,Telugu,10:45,FirstClass,100₹,317,4
Sabbavaram,RajaCinemaxKothavalasa,Telugu,10:45,SecondClass,80₹,114,0
Sabbavaram,TataPicturePalaceACDtsThagarapuvalasa,Telugu,10:45,FristClass,112₹,382,0
Sabbavaram,TataPicturePalaceACDtsThagarapuvalasa,Telugu,10:45,SecondClass,78₹,146,0
Manuguru,SriSatyaBhaskaraPicturePalaceManuguru,Telugu,11:00,Balcony,150₹,268,0
Manuguru,SriSatyaBhaskaraPicturePalaceManuguru,Telugu,11:00,FirstClass,110₹,158,0
Karimnagar,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,Balcony,110₹,370,48
Karimnagar,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,DressCircle,80₹,62,0
Karimnagar,SaiKrishna2K71SurroundSoundKarimnagar,Telugu,11:00,Economy,50₹,125,0
Sabbavaram,SreeLeelaMahalTheatreVizag,Telugu,11:00,BoxA,145₹,18,3
Sabbavaram,SreeLeelaMahalTheatreVizag,Telugu,11:00,BoxB,145₹,18,0
Sabbavaram,SreeLeelaMahalTheatreVizag,Telugu,11:00,Balcony,145₹,497,114
Sabbavaram,SreeLeelaMahalTheatreVizag,Telugu,11:00,SecondClass,100₹,182,0
Metpally,AsianSaiKrishnaMetpally,Telugu,11:00,UpperBalcony,110₹,137,42
Metpally,AsianSaiKrishnaMetpally,Telugu,11:00,Gold,110₹,295,0
Metpally,AsianSaiKrishnaMetpally,Telugu,11:00,Silver,80₹,92,0
Kodad,SaiKrishnaTheatreKodad,Telugu,11:00,Balcony,100₹,393,0
Aushapur,AsianJyothiRcPuram,Telugu,11:00,Balcony,110₹,160,28
Aushapur,AsianJyothiRcPuram,Telugu,11:00,FamilyCircle,150₹,360,60
Bhadrachalam,AsianUdayBhaskarBhadrachalam,Telugu,11:00,Balcony,110₹,505,2
Bhadrachalam,AsianUdayBhaskarBhadrachalam,Telugu,11:00,ReservedClass,80₹,54,0
Sabbavaram,SriLakshmiNarasimhaPicturePalace104Area,Telugu,11:00,FirstClass,145₹,54,0
Eluru,AmbicaMiniEluru,Telugu,11:00,FirstClass,150₹,57,0
Aushapur,Bhujanga70MmJeedimetla,Telugu,11:00,Balcony,150₹,182,2
