State,City,Name,Language,Time(IST),Type,Price,Capacity,Booked
WestBengal,Kolkata,EloraMultiplexChampahati,Bengali,12:00,Gold,100₹,20,0
WestBengal,Kolkata,EloraMultiplexChampahati,Bengali,12:00,Silver,70₹,132,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Bengali,12:00,Normal,130₹,22,0
WestBengal,Kolkata,CinepolisLakeMallKolkata,Bengali,12:00,Executive,130₹,55,1
WestBengal,Kolkata,CinepolisLakeMallKolkata,Bengali,12:00,Premium,130₹,32,12
WestBengal,Kolkata,CinepolisAcropolisMallKolkata,Bengali,12:00,Normal,120₹,38,0
WestBengal,Kolkata,CinepolisAcropolisMallKolkata,Bengali,12:00,Executive,140₹,148,2
WestBengal,Kolkata,CinepolisAcropolisMallKolkata,Bengali,12:00,Premium,160₹,38,0
WestBengal,Kolkata,MinarCinemaKolkata,Bengali,12:15,Balcony,120₹,86,1
WestBengal,Kolkata,MinarCinemaKolkata,Bengali,12:15,RearStall,100₹,100,0
WestBengal,Kolkata,BijoliCinemaKolkata,Bengali,12:30,Balcony,100₹,107,0
WestBengal,Kolkata,BijoliCinemaKolkata,Bengali,12:30,RearStall,80₹,112,2
WestBengal,CoochBehar,NewCinemaCoochBehar,Bengali,13:00,Balcony,80₹,59,0
WestBengal,Kolkata,JayantiCinemaBarrackpore,Bengali,13:00,SuperStall,200₹,51,0
WestBengal,Hooghly,MiniSushamaCinemaSheoraphuli,Bengali,13:00,RoyalClass,100₹,86,0
WestBengal,Kolkata,RadhaStudioTollygunge,Bengali,13:00,Silver,30₹,146,54
WestBengal,Kolkata,NazrultirthaCinemaKolkata,Bengali,13:15,Silver,130₹,26,0
WestBengal,Kolkata,NazrultirthaCinemaKolkata,Bengali,13:15,Gold,150₹,65,2
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,13:20,Gold,80₹,226,5
WestBengal,Kalyani,SangamCinemaKalyani,Bengali,13:20,Platinum,120₹,72,4
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,SpecialStall,150₹,8,0
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,RearStallSpecialClass,125₹,11,2
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,RearStall,80₹,188,0
WestBengal,Kalyani,VidyasagarManchKalyani,Bengali,13:30,FrontStall,80₹,238,0
WestBengal,Kolkata,CinepolisAcropolisMallKolkata,Bengali,13:35,Normal,120₹,34,2
WestBengal,Kolkata,CinepolisAcropolisMallKolkata,Bengali,13:35,Executive,140₹,134,9
WestBengal,Kolkata,CinepolisAcropolisMallKolkata,Bengali,13:35,Premium,160₹,42,2
WestBengal,DakshinBarasat,MahamayaTalkiesDakshinBarasat,Bengali,14:00,GoldClass,100₹,68,0
WestBengal,DakshinBarasat,MahamayaTalkiesDakshinBarasat,Bengali,14:00,SilverClass,70₹,160,4
WestBengal,Kolkata,RdbCinemasSaltLakeKolkata,Bengali,14:00,Plat,100₹,225,23
