State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,11:00,PrimeClass,100₹,101,0
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,11:00,FirstClass,100₹,255,0
TamilNadu,Trichy,PalaceTheatreTiruchirappalli,Tamil,11:15,FirstClass,61.2₹,266,7
TamilNadu,Trichy,PalaceTheatreTiruchirappalli,Tamil,14:15,FirstClass,61.2₹,266,7
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,14:40,PrimeClass,100₹,101,0
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,14:40,FirstClass,100₹,255,0
TamilNadu,Chennai,MayajaalMultiplexEcrChennai,Tamil,14:50,FirstClass,190.78₹,137,2
TamilNadu,Trichy,PalaceTheatreTiruchirappalli,Tamil,18:15,FirstClass,61.2₹,266,7
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,18:40,PrimeClass,100₹,101,0
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,18:40,FirstClass,100₹,255,0
TamilNadu,Chennai,RohiniSilverScreensKoyambedu,Tamil,19:00,GoldStar,140₹,171,42
TamilNadu,Chennai,PvrPalazzoTheNexusVijayaMall,Tamil,19:20,Budget,60.12₹,26,26
TamilNadu,Chennai,PvrPalazzoTheNexusVijayaMall,Tamil,19:20,Elite,165₹,230,13
TamilNadu,Chennai,PvrSklsGalaxyMallRedHillsChennai,Tamil,19:30,Prime,165₹,81,10
TamilNadu,Chennai,PvrSklsGalaxyMallRedHillsChennai,Tamil,19:30,Classic,60.12₹,16,0
TamilNadu,Trichy,PalaceTheatreTiruchirappalli,Tamil,22:00,FirstClass,61.2₹,266,7
TamilNadu,Chennai,PvrHeritageRslEcrChennai,Tamil,22:00,Prime,149₹,118,13
TamilNadu,Chennai,PvrHeritageRslEcrChennai,Tamil,22:00,Classic,60.12₹,15,15
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,22:40,PrimeClass,100₹,101,0
TamilNadu,Tirupur,RevathiTheatreAC2KDolby71Tirupur,Tamil,22:40,FirstClass,100₹,255,0
TamilNadu,Chennai,RohiniSilverScreensKoyambedu,Tamil,23:00,GoldStar,140₹,171,40
