City,Name,ZIP,Language,Time,Type,Price,Capacity,Booked
Vadodara,InoxRaceCourseCircle,390007,Hindi,08:50,Gold,180₹,99,4
Vadodara,InoxRaceCourseCircle,390007,Hindi,08:50,Platinum,180₹,50,11
Vadodara,InoxRaceCourseCircle,390007,Hindi,08:50,Silver,180₹,65,0
Mumbai,CarnivalImaxWadala,400037,Hindi,08:50,PremiumOffline,170₹,38,0
Mumbai,CarnivalImaxWadala,400037,Hindi,08:50,PlatinumOffline,140₹,167,0
Mumbai,CarnivalImaxWadala,400037,Hindi,08:50,GoldOffline,140₹,60,0
Surat,InoxDrWorldSurat,395010,Hindi,08:55,Executive,140₹,58,0
Vadodara,InoxSevenSeasMallFatehgunj,390002,Hindi,09:00,Executive,180₹,36,0
Vadodara,InoxSevenSeasMallFatehgunj,390002,Hindi,09:00,Premiere,180₹,126,0
Vadodara,InoxSevenSeasMallFatehgunj,390002,Hindi,09:00,Silver,180₹,108,14
Nagpur,CinepolisVrMallNagpur,440003,English,09:00,Normal,110₹,29,0
Nagpur,CinepolisVrMallNagpur,440003,English,09:00,Executive,130₹,73,19
Nagpur,CinepolisVrMallNagpur,440003,English,09:00,Premium,150₹,69,55
Nagpur,CinepolisVrMallNagpur,440003,English,09:00,Vip,300₹,10,8
Ahmedabad,CinepolisAhmedabadOne,380015,English,09:00,Normal,190₹,36,0
Ahmedabad,CinepolisAhmedabadOne,380015,English,09:00,Executive,210₹,78,12
Ahmedabad,CinepolisAhmedabadOne,380015,English,09:00,Premium,230₹,60,28
Pune,CarnivalPremierPlazaChinchwad,411049,Hindi,09:00,PremiumReclineOffline,220₹,19,1
Pune,CarnivalPremierPlazaChinchwad,411049,Hindi,09:00,PlatinumOffline,140₹,189,0
Pune,CarnivalPremierPlazaChinchwad,411049,Hindi,09:00,GoldOffline,130₹,84,0
Pune,CarnivalPremierPlazaChinchwad,411049,Hindi,09:00,SilverOffline,120₹,42,0
Surat,InoxVrMallSurat,395007,Hindi,09:00,RoyalRecliner,320₹,18,6
Surat,InoxVrMallSurat,395007,Hindi,09:00,Royal,200₹,60,16
Surat,InoxVrMallSurat,395007,Hindi,09:00,Club,180₹,102,2
Surat,InoxVrMallSurat,395007,Hindi,09:00,Executive,180₹,34,0
Goa,InoxOldGmcDbRoadPanaji,403001,English,09:00,RoyalRecliners,310₹,23,0
Goa,InoxOldGmcDbRoadPanaji,403001,English,09:00,Royal,190₹,96,17
Goa,InoxOldGmcDbRoadPanaji,403001,English,09:00,Club,180₹,126,0
Goa,InoxOldGmcDbRoadPanaji,403001,English,09:00,Executive,180₹,42,0
Guwahati,CinepolisCentralMallGuwahati,781005,English,09:05,Normal,160₹,24,0
Guwahati,CinepolisCentralMallGuwahati,781005,English,09:05,Executive,180₹,116,1
Guwahati,CinepolisCentralMallGuwahati,781005,English,09:05,Premium,200₹,56,14
Guwahati,CinepolisCentralMallGuwahati,781005,English,09:05,Vip,350₹,4,0
Kolkata,CinepolisLakeMallKolkata,700026,English,09:05,Normal,180₹,40,0
Kolkata,CinepolisLakeMallKolkata,700026,English,09:05,Executive,180₹,188,8
Kolkata,CinepolisLakeMallKolkata,700026,English,09:05,Premium,180₹,47,30
Kolkata,CinepolisLakeMallKolkata,700026,English,09:05,Vip,380₹,12,2
Mumbai,InoxPalmBeachGalleriaMallNaviMumbai,400703,English,09:10,RoyalRecliners,220₹,14,7
Mumbai,InoxPalmBeachGalleriaMallNaviMumbai,400703,English,09:10,Club,180₹,124,2
Mumbai,InoxPalmBeachGalleriaMallNaviMumbai,400703,English,09:10,Royal,180₹,51,13
Mumbai,InoxPalmBeachGalleriaMallNaviMumbai,400703,English,09:10,Executive,150₹,30,0
Goa,InoxOsiaGWingMargaoGoa,403601,English,09:10,Club,180₹,136,7
Goa,InoxOsiaGWingMargaoGoa,403601,English,09:10,Executive,180₹,28,0
Goa,InoxOsiaGWingMargaoGoa,403601,English,09:10,Royale,180₹,62,5
Jamshedpur,PjpCinepolisJamshedpur,831001,English,09:10,Normal,180₹,22,0
Jamshedpur,PjpCinepolisJamshedpur,831001,English,09:10,Executive,200₹,33,2
Jamshedpur,PjpCinepolisJamshedpur,831001,English,09:10,Premium,220₹,59,0
Mumbai,CinepolisVivianaMallThane,400606,English,09:10,Normal,180₹,27,0
Mumbai,CinepolisVivianaMallThane,400606,English,09:10,Executive,200₹,106,6
Mumbai,CinepolisVivianaMallThane,400606,English,09:10,Premium,220₹,46,1
NationalCapitalRegionNcr,PvrLogix4DxNoida,201301,Hindi,09:15,Classic,540₹,80,25
Agra,SarvCinemasAgra,282002,Hindi,09:15,FamilyClub,500₹,23,0
Agra,SarvCinemasAgra,282002,Hindi,09:15,Kiddles,500₹,45,0
Agra,SarvCinemasAgra,282002,Hindi,09:15,KidsLounger,500₹,6,0
Mumbai,InoxRaghuleelaMallVashi,400703,English,09:20,Gold,300₹,62,7
