City,Name,Language,Time,Type,Price,Capacity,Booked
Dinanagar,OneCinemasDinanagar,Hindi,10:00,Gold,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,10:00,Silver,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,13:00,Gold,100₹,125,0
Dinanagar,OneCinemasDinanagar,Hindi,13:00,Silver,100₹,79,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,PlatinumClass,300₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,RoyalClass,250₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Gold,200₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Silver,170₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,NormalClass,150₹,122,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,SilverOffer,100₹,122,0
Hoshiarpur,ShirazNovaCinemazHoshiarpur,Hindi,14:15,Gold,130₹,99,0
Nawanshahr,SutlejPalacePictureNawanshahr,Hindi,15:00,Gold,170₹,36,0
Nawanshahr,SutlejPalacePictureNawanshahr,Hindi,15:00,Silver,140₹,85,0
Nawanshahr,SutlejPalacePictureNawanshahr,Hindi,15:00,Seasonal,100₹,17,0
Dinanagar,OneCinemasDinanagar,Hindi,16:00,Gold,100₹,125,0
Dinanagar,OneCinemasDinanagar,Hindi,16:00,Silver,100₹,79,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,16:00,Balcony,100₹,21,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,16:00,Hall,70₹,24,0
Jalandhar,PvrFriendsJalandhar,Hindi,16:25,Classic,175₹,33,3
Jalandhar,PvrFriendsJalandhar,Hindi,16:25,Prime,205₹,55,28
Malout,CcpCineplexMalout,Hindi,16:30,RoyalClass,300₹,4,0
Malout,CcpCineplexMalout,Hindi,16:30,GoldClass,110₹,95,50
Hoshiarpur,ShirazNovaCinemazHoshiarpur,Hindi,16:50,Gold,130₹,99,0
Amritsar,PvrSctAmritsar,Hindi,17:05,Classic,170₹,105,0
Amritsar,PvrSctAmritsar,Hindi,17:05,Prime,180₹,60,15
Amritsar,PvrSctAmritsar,Hindi,17:05,Recliner,400₹,12,0
Patiala,MalwaPicturePalacePatiala,Hindi,17:15,UpperStalls,80₹,182,7
Patiala,MalwaPicturePalacePatiala,Hindi,17:15,LowerStalls,50₹,194,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,VipBox,250₹,8,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Platinum,200₹,10,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Diamond,170₹,42,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Golden,150₹,27,0
Hoshiarpur,AgStarCinemaSailaKhurdHoshiarpur,Hindi,18:30,Silver,120₹,30,0
Dinanagar,OneCinemasDinanagar,Hindi,19:00,Gold,100₹,204,0
Dinanagar,OneCinemasDinanagar,Hindi,19:00,Silver,100₹,204,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,19:00,Balcony,100₹,21,0
Malerkotla,HeenaCinemaMalerkotla,Hindi,19:00,Hall,70₹,24,0
